Source_ID,PyBDSF_RA,PyBDSF_Dec,Class,Scores,x1,y1,x2,y2,RC_RA,RC_Dec,PyBDSF_host,PyBDSF_host_RA,PyBDSF_host_Dec,RC_host,RC_host_RA,RC_host_Dec,file_path
5497,241.601,55.471000000000004,1C_1P,0.9957,241.6045,55.4688,241.5968,55.4733,241.6009,55.4709,2426p560_ac51-010542,241.601,55.4711,2426p560_ac51-010542,241.601,55.4711,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5497_logminmax_pred.png
2074,244.30200000000002,54.7028,1C_1P,0.8875,244.3349,54.7082,244.3305,54.7111,244.3325,54.7092,2451p545_ac51-041197,244.3017,54.7032,2451p545_ac51-041250,244.3331,54.7095,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2074_logminmax_pred.png
1924,244.429,55.2962,3C_3P,0.9721,244.4589,55.2784,244.4406,55.2898,244.4514,55.2833,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1924_logminmax_pred.png
91,246.31099999999998,55.9842,1C_1P,0.9862,246.315,55.9817,246.3063,55.9875,246.3108,55.9842,2453p560_ac51-026217,246.3108,55.9844,2453p560_ac51-026217,246.3108,55.9844,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_91_logminmax_pred.png
91,246.31099999999998,55.9842,1C_1P,0.9547,246.3103,55.9628,246.2993,55.9697,246.3052,55.9661,2453p560_ac51-026217,246.3108,55.9844,2453p560_ac51-026307,246.3026,55.9659,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_91_logminmax_pred.png
665,245.484,55.8067,1C_1P,0.9225,245.4839,55.8078,245.4797,55.8106,245.482,55.8088,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_665_logminmax_pred.png
665,245.484,55.8067,1C_1P,0.9164,245.5165,55.8257,245.512,55.8286,245.5143,55.8266,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_665_logminmax_pred.png
671,245.46200000000002,55.5023,1C_1P,0.9601,245.4749,55.4772,245.4646,55.4833,245.4691,55.4791,2453p560_ac51-005472,245.4619,55.5026,2453p560_ac51-005472,245.4619,55.5026,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_671_logminmax_pred.png
213,245.945,54.6082,3C_3P,0.992,245.9559,54.6037,245.9339,54.6186,245.9462,54.6096,2451p545_ac51-026769,245.9425,54.6104,2451p545_ac51-026769,245.9425,54.6104,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_213_logminmax_pred.png
4,246.55700000000002,54.8772,2C_3P,0.9154,246.5615,54.8732,246.5362,54.8894,246.5467,54.8836,2476p545_ac51-041704,246.5585,54.8779,2476p545_ac51-039487,246.543,54.8832,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4_logminmax_pred.png
3919,242.889,53.9686,1C_1P,0.903,242.88,53.9538,242.87599999999998,53.9562,242.8784,53.9547,2425p545_ac51-003122,242.889,53.9688,2425p545_ac51-003098,242.8787,53.955,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3919_logminmax_pred.png
3919,242.889,53.9686,1C_2P,0.8204,242.9188,53.9436,242.9011,53.9514,242.9093,53.9458,2425p545_ac51-003122,242.889,53.9688,2425p545_ac51-002886,242.9094,53.9458,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3919_logminmax_pred.png
173,246.09400000000002,55.7652,3C_3P,0.8939,246.1138,55.7597,246.0836,55.7798,246.0957,55.7665,2453p560_ac51-021868,246.0933,55.7654,2453p560_ac51-021868,246.0933,55.7654,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_173_logminmax_pred.png
2055,244.305,54.534,1C_1P,0.9924,244.3397,54.5102,244.3337,54.5144,244.3372,54.512,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2055_logminmax_pred.png
1334,244.882,55.6603,1C_1P,0.9793,244.8867,55.6374,244.8817,55.6406,244.8845,55.6387,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1334_logminmax_pred.png
5545,241.581,55.0681,1C_1P,0.9694,241.6237,55.0621,241.6185,55.0652,241.6208,55.0631,2425p545_ac51-062460,241.5814,55.0684,2425p545_ac51-064271,241.6202,55.0637,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5545_logminmax_pred.png
5545,241.581,55.0681,2C_2P,0.8798,241.5965,55.0637,241.5778,55.0746,241.5901,55.0702,2425p545_ac51-062460,241.5814,55.0684,2425p545_ac51-062639,241.5919,55.071000000000005,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5545_logminmax_pred.png
1711,244.542,54.5806,1C_1P,0.9751,244.5405,54.5983,244.5338,54.6025,244.5368,54.6003,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1711_logminmax_pred.png
6408,240.452,55.9364,1C_1P,0.9943,240.4561,55.9346,240.4481,55.93899999999999,240.4521,55.9365,2399p560_ac51-030151,240.4526,55.9366,2399p560_ac51-030151,240.4526,55.9366,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6408_logminmax_pred.png
1741,244.554,55.6899,1C_1P,0.9646,244.5864,55.6985,244.5807,55.7021,244.5841,55.7,2453p560_ac51-016428,244.5536,55.69,2453p560_ac51-016125,244.584,55.7003,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1741_logminmax_pred.png
1741,244.554,55.6899,1C_1P,0.9103,244.5579,55.6876,244.5506,55.6924,244.5539,55.6897,2453p560_ac51-016428,244.5536,55.69,2453p560_ac51-016428,244.5536,55.69,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1741_logminmax_pred.png
1741,244.554,55.6899,1C_1P,0.8367,244.5656,55.6838,244.56099999999998,55.6868,244.5636,55.6849,2453p560_ac51-016428,244.5536,55.69,2453p560_ac51-016216,244.5633,55.6856,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1741_logminmax_pred.png
3893,242.907,54.5545,1C_1P,0.8707,242.90900000000002,54.5532,242.9045,54.556000000000004,242.9071,54.5545,2425p545_ac51-029014,242.9082,54.5535,2425p545_ac51-029014,242.9082,54.5535,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3893_logminmax_pred.png
1657,244.636,56.0449,1C_1P,0.8698,244.6538,56.0585,244.6484,56.0618,244.6517,56.06,2453p560_ac51-034460,244.6352,56.0452,2453p560_ac51-035306,244.6513,56.0607,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1657_logminmax_pred.png
614,245.446,54.3027,1C_1P,0.9475,245.4549,54.2775,245.4435,54.2843,245.4499,54.28,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_614_logminmax_pred.png
3123,243.49400000000003,55.3613,1C_1P,0.9561,243.5197,55.3406,243.5148,55.3437,243.5171,55.3417,2426p560_ac51-000235,243.4941,55.3621,2426p560_ac51-000503,243.5178,55.3423,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3123_logminmax_pred.png
2538,243.91099999999997,53.1821,3C_3P,0.9346,243.9459,53.162,243.9069,53.1862,243.9186,53.1787,2441p530_ac51-044675,243.9119,53.183,2441p530_ac51-045674,243.9212,53.1839,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2538_logminmax_pred.png
3258,243.393,54.8449,3C_3P,0.8219,243.3999,54.8398,243.3884,54.8468,243.3939,54.8443,2425p545_ac51-050257,243.3948,54.8454,2425p545_ac51-051357,243.3922,54.8439,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3258_logminmax_pred.png
4678,242.347,54.6551,3C_3P,0.9606,242.3435,54.6318,242.3176,54.6488,242.3313,54.6362,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4678_logminmax_pred.png
2600,243.90200000000002,56.0472,1C_1P,0.9961,243.9257,56.0242,243.9162,56.0299,243.9214,56.0269,2426p560_ac51-027549,243.9005,56.0485,2426p560_ac51-026929,243.9209,56.0272,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2600_logminmax_pred.png
2600,243.90200000000002,56.0472,1C_1P,0.9652,243.9083,56.0436,243.8936,56.0523,243.9018,56.0471,2426p560_ac51-027549,243.9005,56.0485,2426p560_ac51-027549,243.9005,56.0485,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2600_logminmax_pred.png
2600,243.90200000000002,56.0472,1C_1P,0.9482,243.8721,56.0506,243.8653,56.0547,243.8695,56.0523,2426p560_ac51-027549,243.9005,56.0485,2426p560_ac51-028392,243.8695,56.0513,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2600_logminmax_pred.png
2600,243.90200000000002,56.0472,1C_1P,0.8772,243.8798,56.037,243.8759,56.0395,243.8784,56.0382,2426p560_ac51-027549,243.9005,56.0485,2426p560_ac51-026511,243.8787,56.038999999999994,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2600_logminmax_pred.png
3207,243.435,55.8381,1C_1P,0.8177,243.403,55.8518,243.3957,55.8559,243.3988,55.8534,2426p560_ac51-021594,243.4344,55.8385,2426p560_ac51-021232,243.3994,55.8536,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3207_logminmax_pred.png
3207,243.435,55.8381,3C_3P,0.938,243.4646,55.8264,243.4233,55.8501,243.4444,55.8391,2426p560_ac51-021594,243.4344,55.8385,2426p560_ac51-022405,243.4399,55.8395,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3207_logminmax_pred.png
134,246.06099999999998,54.2865,1C_1P,0.9862,246.0642,54.2641,246.0595,54.2676,246.0617,54.2656,2451p545_ac51-023708,246.0619,54.2869,2451p545_ac51-023961,246.063,54.2657,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_134_logminmax_pred.png
134,246.06099999999998,54.2865,1C_1P,0.9357,246.0593,54.2925,246.0526,54.2968,246.05599999999998,54.2944,2451p545_ac51-023708,246.0619,54.2869,2451p545_ac51-023734,246.0568,54.2949,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_134_logminmax_pred.png
1499,244.72099999999998,54.5596,1C_1P,0.9859,244.6857,54.5398,244.6772,54.5455,244.6811,54.542,2451p545_ac51-033974,244.7205,54.5598,2451p545_ac51-034357,244.6797,54.5424,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1499_logminmax_pred.png
2992,243.562,53.8331,1C_1P,0.8281,243.5438,53.849,243.54,53.8516,243.5414,53.8498,2425p545_ac51-000370,243.5633,53.8349,2425p545_ac51-000241,243.5418,53.8502,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2992_logminmax_pred.png
2992,243.562,53.8331,3C_3P,0.9549,243.5846,53.8133,243.547,53.8365,243.5637,53.8294,2425p545_ac51-000370,243.5633,53.8349,2425p545_ac51-000625,243.5661,53.8259,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2992_logminmax_pred.png
6257,240.81400000000002,55.2254,1C_1P,0.9929,240.8185,55.2228,240.8095,55.228,240.8143,55.2251,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6257_logminmax_pred.png
6257,240.81400000000002,55.2254,1C_1P,0.8535,240.8104,55.2425,240.8062,55.2449,240.8083,55.2432,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6257_logminmax_pred.png
1926,244.44400000000002,55.8331,1C_1P,0.9812,244.4085,55.8506,244.4032,55.8541,244.4061,55.8523,2453p560_ac51-013448,244.4436,55.8335,2453p560_ac51-014154,244.4076,55.8533,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1926_logminmax_pred.png
4823,242.235,54.2813,1C_1P,0.982,242.2465,54.2564,242.239,54.2609,242.243,54.2576,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4823_logminmax_pred.png
4823,242.235,54.2813,1C_1P,0.9609,242.2583,54.2592,242.2533,54.2623,242.2561,54.2604,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4823_logminmax_pred.png
4823,242.235,54.2813,1C_1P,0.9444,242.2746,54.271,242.265,54.2767,242.2699,54.2735,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4823_logminmax_pred.png
6427,240.511,53.7139,1C_1P,0.9925,240.5145,53.7123,240.5072,53.7164,240.5111,53.7142,2416p530_ac51-063070,240.5144,53.7138,2416p530_ac51-063070,240.5144,53.7138,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6427_logminmax_pred.png
3991,242.829,55.736999999999995,3C_3P,0.9526,242.8443,55.7325,242.8058,55.7542,242.8241,55.7437,2426p560_ac51-018619,242.8292,55.7379,2426p560_ac51-019032,242.8261,55.7417,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3991_logminmax_pred.png
1452,244.795,55.4843,1C_1P,0.9886,244.7977,55.4827,244.7922,55.4862,244.7952,55.4843,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1452_logminmax_pred.png
1452,244.795,55.4843,1C_1P,0.8337,244.8155,55.4664,244.8108,55.4694,244.8137,55.4675,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1452_logminmax_pred.png
5090,241.967,55.879,1C_1P,0.9914,241.988,55.86600000000001,241.9811,55.8701,241.9849,55.8678,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5090_logminmax_pred.png
5090,241.967,55.879,1C_1P,0.9557,241.9491,55.8718,241.9438,55.875,241.947,55.873000000000005,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5090_logminmax_pred.png
5090,241.967,55.879,1C_1P,0.9379,242.0121,55.8571,242.0049,55.861000000000004,242.0095,55.8587,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5090_logminmax_pred.png
3311,243.345,53.9989,1C_1P,0.9729,243.3186,53.9801,243.3129,53.9838,243.3153,53.9816,2425p545_ac51-002814,243.3451,53.9987,2425p545_ac51-002737,243.3143,53.9818,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3311_logminmax_pred.png
1794,244.465,53.7304,1C_1P,0.9946,244.445,53.715,244.437,53.7204,244.4406,53.7172,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1794_logminmax_pred.png
1794,244.465,53.7304,1C_1P,0.9545,244.4632,53.7467,244.4573,53.7506,244.4601,53.7482,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1794_logminmax_pred.png
4356,242.55700000000002,55.9756,3C_3P,0.9827,242.5753,55.9727,242.5281,55.9993,242.5537,55.9804,2426p560_ac51-033106,242.5567,55.9758,2426p560_ac51-031958,242.5482,55.9816,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4356_logminmax_pred.png
425,245.76,55.8859,1C_1P,0.9941,245.7279,55.8632,245.7192,55.8689,245.7231,55.8659,2453p560_ac51-029000,245.7597,55.8862,2453p560_ac51-028719,245.7229,55.8661,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_425_logminmax_pred.png
5068,241.984,55.8906,1C_1P,0.9942,241.9875,55.8887,241.9803,55.8929,241.9839,55.8905,2426p560_ac51-034325,241.9837,55.891000000000005,2426p560_ac51-034325,241.9837,55.891000000000005,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5068_logminmax_pred.png
5068,241.984,55.8906,1C_1P,0.9436,242.0127,55.8793,242.0037,55.8844,242.0086,55.8817,2426p560_ac51-034325,241.9837,55.891000000000005,2426p560_ac51-034015,242.0081,55.8819,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5068_logminmax_pred.png
5068,241.984,55.8906,1C_1P,0.9403,241.9482,55.8944,241.9431,55.8975,241.9461,55.8958,2426p560_ac51-034325,241.9837,55.891000000000005,2426p560_ac51-034193,241.9459,55.896,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5068_logminmax_pred.png
6079,240.993,55.9183,1C_1P,0.9555,241.0373,55.9193,241.0308,55.9241,241.0367,55.9218,2399p560_ac51-026887,240.9925,55.9189,2399p560_ac51-026825,241.0368,55.9217,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6079_logminmax_pred.png
4931,242.157,53.7396,1C_3P,0.9757,242.146,53.7294,242.1157,53.7504,242.1287,53.7394,2416p530_ac51-054990,242.1572,53.7399,2416p530_ac51-055704,242.1267,53.7399,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4931_logminmax_pred.png
933,245.132,53.8289,3C_3P,0.9046,245.1706,53.8187,245.1302,53.8457,245.1481,53.8294,2451p545_ac51-006823,245.1371,53.82899999999999,2451p545_ac51-005574,245.1532,53.8286,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_933_logminmax_pred.png
5323,241.83599999999998,54.0976,1C_1P,0.8348,241.8068,54.0888,241.7981,54.093999999999994,241.8022,54.0909,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5323_logminmax_pred.png
2287,244.146,54.4295,3C_3P,0.9341,244.1725,54.417,244.1322,54.4421,244.1493,54.4297,-,244.146,54.4301,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2287_logminmax_pred.png
2380,244.1,56.4169,1C_1P,0.9413,244.072,56.4143,244.0635,56.4195,244.0676,56.4166,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2380_logminmax_pred.png
5462,241.703,53.8402,1C_1P,0.9127,241.708,53.8377,241.699,53.8432,241.7036,53.8401,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5462_logminmax_pred.png
3310,243.351,56.563,1C_1P,0.9044,243.3538,56.5614,243.3483,56.5647,243.3512,56.5629,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3310_logminmax_pred.png
1076,245.142,56.5881,1C_1P,0.9329,245.1446,56.5865,245.1396,56.5897,245.1418,56.5881,2453p560_ac51-058532,245.1402,56.5895,2453p560_ac51-058532,245.1402,56.5895,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1076_logminmax_pred.png
5078,242.033,54.0449,1C_1P,0.9892,242.0187,54.0461,242.0098,54.0515,242.0142,54.0486,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5078_logminmax_pred.png
1469,244.72099999999998,53.8694,3C_3P,0.9681,244.7301,53.864,244.7136,53.8742,244.7215,53.8694,2451p545_ac51-008296,244.7204,53.8697,2451p545_ac51-008296,244.7204,53.8697,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1469_logminmax_pred.png
4162,242.71599999999998,54.9448,1C_1P,0.9592,242.7333,54.9365,242.7276,54.9399,242.7307,54.938,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4162_logminmax_pred.png
2242,244.21900000000002,56.2138,3C_3P,0.8993,244.25599999999997,56.1932,244.2235,56.2124,244.2437,56.2003,2453p560_ac51-039593,244.21599999999998,56.2155,2453p560_ac51-040147,244.2145,56.2184,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2242_logminmax_pred.png
2242,244.21900000000002,56.2138,3C_3P,0.8307,244.2349,56.2089,244.1977,56.2314,244.2158,56.2189,-,244.21599999999998,56.2155,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2242_logminmax_pred.png
2414,244.007,53.4937,1C_1P,0.996,244.0111,53.4912,244.0024,53.4968,244.0066,53.4939,2441p530_ac51-057277,244.0063,53.4943,2441p530_ac51-057277,244.0063,53.4943,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2414_logminmax_pred.png
6376,240.674,53.7071,1C_1P,0.8604,240.6435,53.707,240.6376,53.7105,240.6412,53.7082,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6376_logminmax_pred.png
406,245.787,55.9508,1C_1P,0.9784,245.79,55.9488,245.78400000000002,55.9527,245.7868,55.9505,2453p560_ac51-028795,245.7865,55.9508,2453p560_ac51-028795,245.7865,55.9508,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_406_logminmax_pred.png
2122,244.243,53.8858,1C_1P,0.9465,244.2205,53.8955,244.2145,53.8994,244.2168,53.8974,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2122_logminmax_pred.png
238,245.93900000000002,55.0569,1C_1P,0.9837,245.9711,55.0484,245.9634,55.0534,245.9679,55.0507,2451p545_ac51-051741,245.93900000000002,55.0566,2451p545_ac51-051237,245.9676,55.0507,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_238_logminmax_pred.png
238,245.93900000000002,55.0569,1C_1P,0.9471,245.9501,55.067,245.9444,55.0707,245.9471,55.0689,2451p545_ac51-051741,245.93900000000002,55.0566,2451p545_ac51-051355,245.9471,55.0691,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_238_logminmax_pred.png
1759,244.502,54.2825,3C_3P,0.8719,244.5265,54.2784,244.4876,54.3031,244.5076,54.2893,2451p545_ac51-017106,244.5005,54.2822,2451p545_ac51-016920,244.5062,54.2899,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1759_logminmax_pred.png
5052,242.00799999999998,55.5301,3C_3P,0.8631,241.9997,55.5145,241.9667,55.534,241.9805,55.5235,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5052_logminmax_pred.png
5804,241.37599999999998,53.949,1C_1P,0.9885,241.3687,53.9679,241.3591,53.9735,241.3635,53.9707,2425p545_ac51-010339,241.3755,53.9495,2425p545_ac51-010012,241.3623,53.9735,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5804_logminmax_pred.png
382,245.81,55.7657,1C_1P,0.9913,245.8032,55.757,245.797,55.7611,245.8,55.7588,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_382_logminmax_pred.png
2274,244.13299999999998,53.6946,1C_2P,0.9934,244.1374,53.6907,244.1241,53.6995,244.132,53.6948,2441p530_ac51-057333,244.1303,53.6981,2441p530_ac51-057333,244.1303,53.6981,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2274_logminmax_pred.png
4336,242.606,53.7127,3C_3P,0.9138,242.5788,53.7181,242.5637,53.7272,242.571,53.724,2416p530_ac51-052313,242.6055,53.7127,2416p530_ac51-052616,242.5709,53.7253,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4336_logminmax_pred.png
1536,244.72099999999998,55.4407,1C_1P,0.9786,244.7229,55.4394,244.718,55.4426,244.7208,55.4407,2453p560_ac51-008273,244.7204,55.4407,2453p560_ac51-008273,244.7204,55.4407,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1536_logminmax_pred.png
3186,243.45,55.7464,1C_1P,0.8196,243.482,55.762,243.4688,55.77,243.4757,55.7667,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3186_logminmax_pred.png
4490,242.47,54.9931,1C_1P,0.9768,242.4545,54.9979,242.4487,55.0014,242.4517,54.9994,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4490_logminmax_pred.png
2475,243.987,55.2757,1C_2P,0.8628,243.965,55.2668,243.9483,55.2766,243.9563,55.2716,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2475_logminmax_pred.png
5549,241.554,55.6744,3C_3P,0.9985,241.577,55.67,241.5391,55.6909,241.5575,55.6814,2426p560_ac51-013896,241.5593,55.6777,2426p560_ac51-013026,241.5586,55.6846,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5549_logminmax_pred.png
477,245.6,54.553000000000004,1C_1P,0.9922,245.6047,54.5501,245.5957,54.5561,245.6001,54.553000000000004,2451p545_ac51-028415,245.6002,54.5534,2451p545_ac51-028415,245.6002,54.5534,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_477_logminmax_pred.png
477,245.6,54.553000000000004,1C_1P,0.9364,245.5753,54.5462,245.5701,54.5496,245.5727,54.5475,2451p545_ac51-028415,245.6002,54.5534,2451p545_ac51-028633,245.57299999999998,54.5481,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_477_logminmax_pred.png
1030,245.10299999999998,54.8121,2C_2P,0.823,245.0782,54.7882,245.0621,54.7985,245.0737,54.7913,2451p545_ac51-044581,245.1025,54.8119,2451p545_ac51-043582,245.0738,54.7911,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1030_logminmax_pred.png
3094,243.512,56.1326,1C_1P,0.9538,243.5305,56.1075,243.5214,56.1113,243.5253,56.1081,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3094_logminmax_pred.png
