Source_ID,PyBDSF_RA,PyBDSF_Dec,Class,Scores,x1,y1,x2,y2,RC_RA,RC_Dec,PyBDSF_host,PyBDSF_host_RA,PyBDSF_host_Dec,RC_host,RC_host_RA,RC_host_Dec,file_path
1304,244.911,55.7576,1C_1P,0.9757,244.9451,55.7762,244.9403,55.7793,244.9437,55.7776,2453p560_ac51-016413,244.9108,55.7574,2453p560_ac51-016312,244.9433,55.7778,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1304_infraredctmask_pred.png
1304,244.911,55.7576,1C_1P,0.9684,244.9557,55.7655,244.9456,55.7728,244.952,55.7689,2453p560_ac51-016413,244.9108,55.7574,2453p560_ac51-017856,244.9478,55.7702,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1304_infraredctmask_pred.png
1373,244.809,54.563,1C_1P,0.9837,244.809,54.5621,244.8063,54.5641,244.809,54.563,2451p545_ac51-033645,244.8094,54.5631,2451p545_ac51-034559,244.8343,54.581,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1373_infraredctmask_pred.png
1373,244.809,54.563,1C_1P,0.9572,244.8348,54.58,244.8314,54.5821,244.8337,54.5807,2451p545_ac51-033645,244.8094,54.5631,2451p545_ac51-033645,244.8094,54.5631,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1373_infraredctmask_pred.png
1373,244.809,54.563,1C_1P,0.8673,244.812,54.5621,244.809,54.5639,244.8095,54.563,-,244.8094,54.5631,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1373_infraredctmask_pred.png
1364,244.845,55.2987,1C_1P,0.9976,244.8496,55.2961,244.8411,55.3017,244.8443,55.2983,2453p560_ac51-008440,244.8443,55.2987,2453p560_ac51-008440,244.8443,55.2987,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1364_infraredctmask_pred.png
1364,244.845,55.2987,1C_1P,0.9644,244.8852,55.3105,244.8819,55.3127,244.8851,55.3114,2453p560_ac51-008440,244.8443,55.2987,2453p560_ac51-008430,244.8848,55.3116,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1364_infraredctmask_pred.png
1364,244.845,55.2987,1C_2P,0.9013,244.8512,55.2784,244.8416,55.2847,244.8458,55.2811,-,244.8443,55.2987,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1364_infraredctmask_pred.png
4932,242.124,54.9092,1C_1P,0.9669,242.1271,54.9088,242.1237,54.9107,242.1247,54.9094,-,242.1247,54.9097,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4932_infraredctmask_pred.png
1413,244.763,54.0263,1C_1P,0.9959,244.785,54.0253,244.7814,54.0275,244.7844,54.0263,2451p545_ac51-008700,244.7626,54.0261,2451p545_ac51-008133,244.7842,54.0264,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1413_infraredctmask_pred.png
3740,243.035,54.4848,1C_1P,0.996,243.008,54.4937,243.0049,54.4956,243.0063,54.4947,2425p545_ac51-028428,243.0355,54.485,2425p545_ac51-028556,243.0063,54.4947,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3740_infraredctmask_pred.png
3740,243.035,54.4848,1C_1P,0.9821,243.0369,54.4841,243.0339,54.486,243.0356,54.4848,2425p545_ac51-028428,243.0355,54.485,2425p545_ac51-028428,243.0355,54.485,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3740_infraredctmask_pred.png
5751,241.431,53.6374,3C_3P,0.9843,241.4372,53.6126,241.4178,53.6206,241.4284,53.6148,2416p530_ac51-058067,241.4312,53.638,2416p530_ac51-057919,241.4256,53.6163,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5751_infraredctmask_pred.png
3300,243.355,53.5778,1C_1P,0.9962,243.3588,53.5762,243.3523,53.5804,243.3551,53.5781,2441p530_ac51-060274,243.3547,53.5787,2441p530_ac51-060274,243.3547,53.5787,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3300_infraredctmask_pred.png
3300,243.355,53.5778,1C_1P,0.9951,243.3385,53.5613,243.3319,53.5657,243.3359,53.5631,2441p530_ac51-060274,243.3547,53.5787,2441p530_ac51-060363,243.336,53.5632,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3300_infraredctmask_pred.png
160,246.097,55.4889,1C_1P,0.984,246.1163,55.5006,246.1124,55.5032,246.1145,55.5019,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_160_infraredctmask_pred.png
3697,243.062,55.7972,1C_1P,0.9964,243.0637,55.7962,243.0598,55.7987,243.0625,55.7971,2426p560_ac51-021357,243.0627,55.7974,2426p560_ac51-021357,243.0627,55.7974,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3697_infraredctmask_pred.png
1227,244.934,54.8525,1C_1P,0.9975,244.9261,54.8468,244.923,54.849,244.9245,54.8478,2451p545_ac51-043681,244.9336,54.8532,2451p545_ac51-043740,244.9237,54.8476,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1227_infraredctmask_pred.png
212,245.943,54.5471,1C_1P,0.998,245.9663,54.5464,245.9595,54.5513,245.9641,54.5486,2451p545_ac51-028152,245.9433,54.5478,2451p545_ac51-026826,245.9649,54.5489,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_212_infraredctmask_pred.png
212,245.943,54.5471,1C_1P,0.9936,245.9405,54.5319,245.9309,54.538,245.9346,54.5343,2451p545_ac51-028152,245.9433,54.5478,2451p545_ac51-025940,245.9353,54.5352,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_212_infraredctmask_pred.png
1158,245.038,55.9804,1C_1P,0.9662,245.0426,55.9557,245.027,55.9621,245.0354,55.9585,2453p560_ac51-034514,245.0378,55.9804,2453p560_ac51-033891,245.0349,55.9586,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1158_infraredctmask_pred.png
2307,244.151,55.6525,1C_1P,0.994,244.1175,55.63,244.1128,55.6332,244.1149,55.631,2453p560_ac51-013487,244.1509,55.6529,2453p560_ac51-013464,244.1148,55.6313,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2307_infraredctmask_pred.png
2306,244.168,56.2332,1C_1P,0.9982,244.1342,56.2211,244.1276,56.2254,244.1323,56.2227,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2306_infraredctmask_pred.png
2306,244.168,56.2332,1C_1P,0.9018,244.2132,56.2536,244.209,56.2573,244.213,56.2553,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2306_infraredctmask_pred.png
6400,240.58,54.3183,1C_1P,0.9942,240.5813,54.2976,240.5774,54.3,240.579,54.2986,2400p545_ac51-021629,240.5796,54.3186,2400p545_ac51-022228,240.5784,54.2989,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6400_infraredctmask_pred.png
6400,240.58,54.3183,1C_1P,0.9941,240.5818,54.3177,240.5784,54.3198,240.58,54.3183,2400p545_ac51-021629,240.5796,54.3186,2400p545_ac51-021629,240.5796,54.3186,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6400_infraredctmask_pred.png
2193,244.253,56.1658,1C_1P,0.9987,244.2948,56.1593,244.2884,56.1634,244.2909,56.161,2453p560_ac51-037086,244.2532,56.1658,2453p560_ac51-038084,244.2906,56.1616,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2193_infraredctmask_pred.png
2661,243.869,56.0851,1C_1P,0.9573,243.8503,56.1073,243.8453,56.1103,243.8475,56.109,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2661_infraredctmask_pred.png
3202,243.431,54.4558,1C_1P,0.9959,243.4398,54.4721,243.4353,54.4749,243.4381,54.4733,2425p545_ac51-025943,243.4307,54.456,2425p545_ac51-025933,243.4391,54.4735,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3202_infraredctmask_pred.png
3202,243.431,54.4558,1C_1P,0.9855,243.4724,54.4528,243.4667,54.4565,243.4704,54.4545,2425p545_ac51-025943,243.4307,54.456,2425p545_ac51-025731,243.4705,54.4548,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3202_infraredctmask_pred.png
591,245.494,54.6318,1C_1P,0.9972,245.4616,54.6271,245.4559,54.6313,245.4598,54.6286,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_591_infraredctmask_pred.png
2335,244.071,53.1978,1C_1P,0.9982,244.0746,53.1954,244.0675,53.2,244.0712,53.1974,2441p530_ac51-044212,244.0711,53.1982,2441p530_ac51-044212,244.0711,53.1982,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2335_infraredctmask_pred.png
1069,245.059,54.7598,1C_1P,0.9936,245.0835,54.7459,245.0796,54.7484,245.0826,54.747,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1069_infraredctmask_pred.png
1069,245.059,54.7598,1C_1P,0.9901,245.0605,54.7585,245.0559,54.7617,245.059,54.7599,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1069_infraredctmask_pred.png
1069,245.059,54.7598,2C_2P,0.9902,245.0976,54.7709,245.0912,54.7755,245.095,54.7728,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1069_infraredctmask_pred.png
1073,245.105,55.7774,1C_1P,0.99,245.1384,55.7693,245.1354,55.7711,245.138,55.77,-,245.1052,55.7775,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1073_infraredctmask_pred.png
2184,244.244,55.5091,1C_1P,0.9959,244.2444,55.5082,244.2408,55.5105,244.2436,55.509,2453p560_ac51-011188,244.2435,55.5094,2453p560_ac51-011188,244.2435,55.5094,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2184_infraredctmask_pred.png
1755,244.509,54.4269,1C_2P,0.9665,244.5099,54.4019,244.4923,54.4121,244.503,54.4075,2451p545_ac51-033779,244.5093,54.4257,2451p545_ac51-034323,244.5026,54.4078,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1755_infraredctmask_pred.png
1805,244.506,55.1957,1C_1P,0.9926,244.5311,55.1747,244.5257,55.1785,244.5298,55.1764,2451p545_ac51-060008,244.5055,55.196,2451p545_ac51-060223,244.5294,55.1764,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1805_infraredctmask_pred.png
1805,244.506,55.1957,1C_1P,0.9722,244.4806,55.1852,244.4778,55.187,244.4794,55.1859,-,244.5055,55.196,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1805_infraredctmask_pred.png
2479,243.974,54.6271,1C_1P,0.9966,243.9533,54.641,243.9486,54.6441,243.9501,54.6424,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2479_infraredctmask_pred.png
2479,243.974,54.6271,1C_1P,0.9932,243.9587,54.6195,243.952,54.6239,243.956,54.6214,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2479_infraredctmask_pred.png
2196,244.254,56.2927,1C_1P,0.9976,244.2569,56.2913,244.2509,56.2951,244.2541,56.2929,2453p560_ac51-040488,244.2544,56.2931,2453p560_ac51-040488,244.2544,56.2931,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2196_infraredctmask_pred.png
140,246.034,54.006,1C_1P,0.9952,246.0334,54.0182,246.0265,54.0229,246.0308,54.0203,2451p545_ac51-000638,246.0337,54.007,2451p545_ac51-000562,246.0313,54.0209,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_140_infraredctmask_pred.png
140,246.034,54.006,1C_1P,0.9835,246.0162,54.0002,246.0069,54.0066,246.0108,54.0028,2451p545_ac51-000638,246.0337,54.007,2451p545_ac51-002281,246.0107,54.003,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_140_infraredctmask_pred.png
1776,244.504,54.678,1C_1P,0.8055,244.5458,54.6624,244.5424,54.6652,244.5459,54.6633,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1776_infraredctmask_pred.png
3666,243.088,55.0001,1C_1P,0.9984,243.0907,54.9989,243.0846,55.0026,243.0882,55.0004,2425p545_ac51-054380,243.0889,55.0003,2425p545_ac51-054380,243.0889,55.0003,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3666_infraredctmask_pred.png
3666,243.088,55.0001,1C_1P,0.9685,243.0597,54.9775,243.0563,54.9795,243.0577,54.9783,2425p545_ac51-054380,243.0889,55.0003,2425p545_ac51-056506,243.0575,54.9786,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3666_infraredctmask_pred.png
5296,241.853,54.2034,1C_1P,0.9982,241.8915,54.2016,241.8832,54.2069,241.887,54.2039,2425p545_ac51-015387,241.853,54.2039,2425p545_ac51-015640,241.8873,54.2042,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5296_infraredctmask_pred.png
5296,241.853,54.2034,1C_1P,0.995,241.8375,54.1863,241.832,54.1901,241.8361,54.1878,2425p545_ac51-015387,241.853,54.2039,2425p545_ac51-016408,241.8359,54.1882,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5296_infraredctmask_pred.png
5296,241.853,54.2034,1C_1P,0.8996,241.8739,54.1787,241.8688,54.1817,241.8715,54.1793,2425p545_ac51-015387,241.853,54.2039,2425p545_ac51-015415,241.8714,54.1794,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5296_infraredctmask_pred.png
3527,243.185,54.1402,1C_1P,0.9977,243.2096,54.1345,243.2012,54.1401,243.2062,54.1369,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3527_infraredctmask_pred.png
3527,243.185,54.1402,1C_1P,0.9643,243.1786,54.1183,243.1736,54.1219,243.1772,54.1194,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3527_infraredctmask_pred.png
3475,243.216,55.8256,1C_1P,0.9965,243.2213,55.8392,243.2145,55.8435,243.2187,55.8414,2426p560_ac51-021098,243.2171,55.8259,2426p560_ac51-020980,243.2189,55.8423,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3475_infraredctmask_pred.png
3475,243.216,55.8256,3C_3P,0.9497,243.1952,55.8274,243.1718,55.8487,243.181,55.8383,2426p560_ac51-021098,243.2171,55.8259,2426p560_ac51-021153,243.1763,55.8387,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3475_infraredctmask_pred.png
5721,241.449,54.0433,2C_2P,0.9406,241.4575,54.0415,241.4404,54.0532,241.4493,54.0474,-,241.4516,54.0468,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5721_infraredctmask_pred.png
5477,241.642,55.0771,1C_1P,0.9971,241.6227,55.0788,241.6185,55.0813,241.6204,55.08,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5477_infraredctmask_pred.png
3646,243.106,54.0228,1C_1P,0.995,243.1149,54.0013,243.1084,54.0057,243.1113,54.0031,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3646_infraredctmask_pred.png
3646,243.106,54.0228,1C_2P,0.9283,243.1068,54.023,243.0869,54.0351,243.0962,54.0286,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3646_infraredctmask_pred.png
2412,244.025,54.2756,1C_1P,0.9745,244.0675,54.2581,244.0575,54.2646,244.0656,54.2609,2451p545_ac51-013844,244.0252,54.2757,2451p545_ac51-013332,244.0659,54.2608,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2412_infraredctmask_pred.png
4125,242.714,56.7391,1C_1P,0.9975,242.7208,56.7359,242.7089,56.743,242.7138,56.7393,2426p560_ac51-059091,242.7152,56.7395,2426p560_ac51-059091,242.7152,56.7395,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4125_infraredctmask_pred.png
4125,242.714,56.7391,1C_1P,0.989,242.6911,56.7468,242.6839,56.7512,242.6885,56.7489,2426p560_ac51-059091,242.7152,56.7395,2426p560_ac51-057698,242.689,56.7493,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4125_infraredctmask_pred.png
1711,244.542,54.5806,1C_1P,0.9984,244.5417,54.598,244.5347,54.6023,244.5373,54.6002,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1711_infraredctmask_pred.png
6144,240.91,55.83,1C_1P,0.9972,240.9282,55.834,240.9237,55.8367,240.9256,55.8349,2399p560_ac51-024680,240.9103,55.83,2399p560_ac51-024842,240.9256,55.8351,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6144_infraredctmask_pred.png
2728,243.774,53.3659,1C_1P,0.9995,243.7772,53.3634,243.7693,53.3687,243.7745,53.3656,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2728_infraredctmask_pred.png
5860,241.296,54.6497,1C_1P,0.9928,241.2725,54.6613,241.2694,54.6633,241.2709,54.6621,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5860_infraredctmask_pred.png
5860,241.296,54.6497,1C_1P,0.9715,241.3109,54.6493,241.3007,54.6553,241.307,54.6521,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5860_infraredctmask_pred.png
3164,243.458,54.1945,1C_1P,0.9956,243.4909,54.207,243.4854,54.2106,243.4877,54.2086,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3164_infraredctmask_pred.png
3164,243.458,54.1945,1C_1P,0.9705,243.4262,54.1883,243.4218,54.1913,243.4252,54.1896,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3164_infraredctmask_pred.png
3164,243.458,54.1945,1C_1P,0.8386,243.4965,54.1728,243.4938,54.1746,243.4953,54.1735,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3164_infraredctmask_pred.png
4360,242.551,56.1548,1C_1P,0.9976,242.586,56.1433,242.5813,56.1462,242.585,56.1445,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4360_infraredctmask_pred.png
4360,242.551,56.1548,1C_1P,0.9961,242.543,56.173,242.5391,56.1754,242.5417,56.174,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4360_infraredctmask_pred.png
1977,244.348,53.7191,1C_1P,0.9875,244.3292,53.7039,244.322,53.7088,244.3265,53.7059,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1977_infraredctmask_pred.png
1977,244.348,53.7191,1C_1P,0.8176,244.3897,53.74,244.3833,53.7436,244.3884,53.7431,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1977_infraredctmask_pred.png
701,245.368,54.3707,1C_1P,0.9974,245.3352,54.374,245.3298,54.3778,245.3335,54.3756,2451p545_ac51-031040,245.3677,54.3711,2451p545_ac51-028549,245.4021,54.3536,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_701_infraredctmask_pred.png
5680,241.509,53.7885,1C_3P,0.9109,241.534,53.7639,241.4974,53.7839,241.5142,53.7737,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5680_infraredctmask_pred.png
2321,244.112,54.3983,2C_2P,0.9441,244.1037,54.4099,244.0842,54.4225,244.0892,54.4173,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2321_infraredctmask_pred.png
4011,242.823,54.2747,1C_1P,0.9877,242.8555,54.2616,242.8459,54.2679,242.852,54.2643,2425p545_ac51-017961,242.8228,54.2751,2425p545_ac51-020770,242.8511,54.2654,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4011_infraredctmask_pred.png
4011,242.823,54.2747,1C_1P,0.978,242.8443,54.2955,242.8409,54.2976,242.8436,54.2964,2425p545_ac51-017961,242.8228,54.2751,2425p545_ac51-022251,242.8434,54.297,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4011_infraredctmask_pred.png
2323,244.122,55.0176,1C_1P,0.9941,244.1018,55.0116,244.0989,55.0135,244.1001,55.0123,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2323_infraredctmask_pred.png
4171,242.733,53.2036,1C_1P,0.9995,242.7342,53.2025,242.7302,53.2051,242.733,53.2036,2416p530_ac51-050260,242.7327,53.2038,2416p530_ac51-050260,242.7327,53.2038,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4171_infraredctmask_pred.png
4559,242.433,54.2821,1C_1P,0.9976,242.4452,54.2672,242.4398,54.2706,242.444,54.2684,2425p545_ac51-018523,242.4332,54.2825,2425p545_ac51-018346,242.4435,54.2686,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4559_infraredctmask_pred.png
4559,242.433,54.2821,3C_3P,0.9555,242.473,54.2802,242.4304,54.3068,242.4517,54.2922,2425p545_ac51-018523,242.4332,54.2825,2425p545_ac51-018326,242.457,54.2915,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4559_infraredctmask_pred.png
2210,244.203,54.5633,1C_1P,0.9948,244.212,54.5417,244.2065,54.5454,244.2107,54.5432,2451p545_ac51-036496,244.2029,54.5638,2451p545_ac51-036402,244.2106,54.5435,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2210_infraredctmask_pred.png
2210,244.203,54.5633,1C_1P,0.9941,244.2041,54.5629,244.2008,54.5652,244.2031,54.5635,2451p545_ac51-036496,244.2029,54.5638,2451p545_ac51-036496,244.2029,54.5638,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2210_infraredctmask_pred.png
2210,244.203,54.5633,1C_1P,0.8108,244.245,54.5827,244.2422,54.5846,244.2449,54.5832,-,244.2029,54.5638,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2210_infraredctmask_pred.png
3684,243.071,55.8035,1C_1P,0.9985,243.0632,55.8088,243.0588,55.8113,243.0621,55.8098,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3684_infraredctmask_pred.png
4244,242.665,54.5202,1C_1P,0.9922,242.6275,54.5109,242.6242,54.5133,242.6256,54.5119,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4244_infraredctmask_pred.png
4244,242.665,54.5202,1C_1P,0.9886,242.6744,54.5418,242.669,54.5453,242.6726,54.5436,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4244_infraredctmask_pred.png
137,246.055,54.2787,1C_1P,0.9965,246.0617,54.2688,246.0563,54.2726,246.0602,54.2705,2451p545_ac51-023734,246.0557,54.2788,2451p545_ac51-023708,246.0608,54.2708,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_137_infraredctmask_pred.png
137,246.055,54.2787,1C_1P,0.9909,246.0575,54.2765,246.0509,54.2812,246.0552,54.2783,2451p545_ac51-023734,246.0557,54.2788,2451p545_ac51-023734,246.0557,54.2788,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_137_infraredctmask_pred.png
6145,241.029,53.6076,3C_3P,0.9975,241.034,53.5996,241.0034,53.6164,241.0216,53.6078,-,241.0292,53.6087,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6145_infraredctmask_pred.png
583,245.542,55.4349,3C_3P,0.9557,245.5648,55.438,245.5206,55.4602,245.5414,55.4491,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_583_infraredctmask_pred.png
1628,244.579,53.8278,1C_1P,0.9992,244.5826,53.8258,244.5758,53.8303,244.5785,53.8278,2451p545_ac51-008988,244.5785,53.828,2451p545_ac51-008988,244.5785,53.828,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1628_infraredctmask_pred.png
3037,243.549,55.693,1C_1P,0.9861,243.563,55.6995,243.5595,55.7016,243.5617,55.7006,2426p560_ac51-023654,243.5499,55.6939,2426p560_ac51-023654,243.5499,55.6939,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3037_infraredctmask_pred.png
3037,243.549,55.693,2C_2P,0.9702,243.5576,55.6851,243.5387,55.6969,243.5491,55.6925,-,243.5499,55.6939,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3037_infraredctmask_pred.png
2927,243.622,54.1923,1C_1P,0.9968,243.6471,54.1737,243.6422,54.1772,243.6447,54.1753,2425p545_ac51-023512,243.6221,54.1922,2425p545_ac51-023512,243.6221,54.1922,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2927_infraredctmask_pred.png
